id,user_id,parent_plan_input_id,input_source,title,description,category,planned_start,planned_duration_minutes,deadline_at,importance,difficulty,required_energy,required_focus,current_energy,current_focus,sleep_hours,stress_level,tasks_before_count,planned_minutes_before,daily_planned_minutes,minutes_since_previous,timezone_name,is_fixed_time,created_at
47bc9630-b4af-59fb-9c63-cb0c73b43d07,1f5778a1-354e-5988-becd-adc9f7cbd869,,user,Synthetic creative task 77,Synthetic training example; not observed human data.,creative,2025-01-29T20:00:00+00:00,45,2025-01-30T02:00:00+00:00,4,1,2,5,,4.0,9.32,3.0,6,246,311,118.0,Asia/Seoul,False,2025-01-27T13:00:00+00:00
37d39850-ecc2-5d3b-aa1c-71b29dbf6a78,7af52dc6-fcea-5393-b152-ecfd8cfde1a9,,user,Synthetic social task 78,Synthetic training example; not observed human data.,chores,2025-01-30T07:00:00+00:00,60,2025-01-30T15:00:00+00:00,2,5,5,4,4.0,2.0,7.65,5.0,1,33,295,101.0,America/Denver,False,2025-01-28T18:00:00+00:00
32012d8a-843f-5474-b06e-903d0ccc1c23,88293d32-f4fe-5672-aa66-85b0c3fe716c,,user,Synthetic study task 79,Synthetic training example; not observed human data.,chores,2025-01-30T15:00:00+00:00,60,2025-01-30T17:00:00+00:00,2,2,5,1,1.0,5.0,8.07,4.0,0,0,247,,Europe/London,True,2025-01-29T11:00:00+00:00
1a04be0a-24bd-5a76-92d7-b414f6782c91,8bc6e328-fb8b-5a5c-a58a-14a8c2410e29,,user,Synthetic work task 80,Synthetic training example; not observed human data.,social,2025-01-31T00:00:00+00:00,45,2025-01-31T08:00:00+00:00,2,4,4,2,1.0,3.0,6.93,2.0,1,69,250,67.0,America/Denver,False,2025-01-29T04:00:00+00:00
45a67024-fcf8-54de-bb5c-e43514d04895,8810bba3-fe6f-5164-97ea-28fc1a5d3ce6,,user,Synthetic health task 81,Synthetic training example; not observed human data.,chores,2025-01-31T08:00:00+00:00,30,2025-01-31T13:00:00+00:00,4,5,2,2,5.0,1.0,8.28,2.0,7,280,322,105.0,Asia/Seoul,False,2025-01-29T15:00:00+00:00
892c4275-cb04-5c56-8d11-6700a8df5285,581ed008-7258-549b-ba24-c77ff274c4ea,,user,Synthetic chores task 82,Synthetic training example; not observed human data.,work,2025-01-31T19:00:00+00:00,120,2025-02-01T01:00:00+00:00,1,3,1,3,3.0,4.0,9.21,4.0,2,62,195,29.0,America/New_York,True,2025-01-29T09:00:00+00:00
4c2a983d-52dd-5969-9990-ece306f03b6f,14e46070-429e-5480-b565-72b274ed96c5,,user,Synthetic creative task 83,Synthetic training example; not observed human data.,creative,2025-02-01T04:00:00+00:00,60,2025-02-01T07:00:00+00:00,3,2,4,5,4.0,1.0,6.31,2.0,7,147,263,62.0,Asia/Seoul,False,2025-01-29T11:00:00+00:00
38c3476a-4421-57a4-a46f-21b6cc74c66b,be58bfdf-03f4-5c3b-8db5-ad0d70fbb873,,user,Synthetic social task 84,Synthetic training example; not observed human data.,health,2025-02-01T14:00:00+00:00,90,2025-02-01T22:00:00+00:00,1,4,5,5,4.0,5.0,6.7,4.0,6,216,354,46.0,Asia/Seoul,False,2025-02-01T10:00:00+00:00
e8d06a94-28d4-5906-bc57-7fefeeb2e3d9,52077bac-eeba-5ecc-aeff-51ad3edf080b,,user,Synthetic study task 85,Synthetic training example; not observed human data.,creative,2025-02-01T23:00:00+00:00,45,2025-02-02T04:00:00+00:00,5,1,3,1,4.0,2.0,5.67,1.0,7,427,475,45.0,Asia/Seoul,True,2025-01-30T17:00:00+00:00
7258081b-bf19-54b1-b496-248fccf4a065,e02d4f01-1842-5a6a-a67c-42e207144343,,user,Synthetic work task 86,Synthetic training example; not observed human data.,chores,2025-02-02T08:00:00+00:00,45,2025-02-02T13:00:00+00:00,1,3,4,4,4.0,3.0,8.93,1.0,7,343,606,109.0,America/Denver,False,2025-01-31T23:00:00+00:00
f99491be-e1ec-5de9-8981-cfb1e36e421e,88c95f3e-e77d-580c-94db-aae0db1b55d7,,user,Synthetic health task 87,Synthetic training example; not observed human data.,social,2025-02-02T14:00:00+00:00,45,2025-02-02T16:00:00+00:00,2,2,4,1,2.0,4.0,4.28,2.0,3,156,432,97.0,America/Denver,False,2025-02-01T18:00:00+00:00
0db73721-27f5-574c-b8e6-e67dbd9ee64f,de048897-3bb6-56d1-a408-b1afaa49290e,,user,Synthetic chores task 88,Synthetic training example; not observed human data.,work,2025-02-03T00:00:00+00:00,45,2025-02-03T05:00:00+00:00,2,4,4,5,1.0,1.0,,3.0,7,301,582,115.0,America/Denver,True,2025-02-02T14:00:00+00:00
e82cac6b-44b5-5494-9953-59fe7eb294c4,0bc5c71e-e6d5-5fed-8e0d-571f85685b5f,,user,Synthetic creative task 89,Synthetic training example; not observed human data.,study,2025-02-03T10:00:00+00:00,60,2025-02-03T15:00:00+00:00,5,2,1,2,1.0,1.0,7.75,4.0,5,250,423,99.0,America/New_York,False,2025-02-02T09:00:00+00:00
7d4a0a1f-a44f-56ac-a47c-1effb3a56b37,88dcec12-9cb8-559e-93d3-cbb51dd78fbf,,user,Synthetic social task 90,Synthetic training example; not observed human data.,creative,2025-02-03T19:00:00+00:00,75,2025-02-04T01:00:00+00:00,5,4,3,1,5.0,5.0,5.82,4.0,4,168,458,15.0,America/New_York,False,2025-02-01T00:00:00+00:00
8946d827-966f-5ba6-9bc2-70ec13a7299b,3ec27e4b-f5ed-59be-a1cb-116d3513f950,,user,Synthetic study task 91,Synthetic training example; not observed human data.,creative,2025-02-04T03:00:00+00:00,45,2025-02-04T08:00:00+00:00,4,4,3,4,4.0,4.0,7.45,3.0,1,48,299,62.0,America/New_York,True,2025-02-01T16:00:00+00:00
3f99d25c-f1c2-5d9f-8360-9e34cd71934c,ee227133-fc5b-54ac-b693-f80a5f3b46b2,,user,Synthetic work task 92,Synthetic training example; not observed human data.,study,2025-02-04T13:00:00+00:00,45,2025-02-04T20:00:00+00:00,2,4,1,4,2.0,4.0,7.32,3.0,4,260,357,63.0,Europe/London,False,2025-02-02T08:00:00+00:00
ebad89a2-1d48-52ec-802e-7ced1700b2c9,5547a1d0-f5a8-5c88-ac0a-936053d79379,,user,Synthetic health task 93,Synthetic training example; not observed human data.,study,2025-02-04T20:00:00+00:00,90,2025-02-05T05:00:00+00:00,1,4,4,5,1.0,,7.36,5.0,7,273,498,26.0,America/Denver,False,2025-02-02T10:00:00+00:00
6c436f2a-9f36-5461-86ee-0f690d5dade2,bb7fcb4f-13b1-5608-996a-3427e85e1a8d,,user,Synthetic chores task 94,Synthetic training example; not observed human data.,health,2025-02-05T08:00:00+00:00,45,2025-02-05T13:00:00+00:00,4,2,2,3,2.0,2.0,7.45,,2,104,369,99.0,America/Denver,True,2025-02-03T13:00:00+00:00
6d4c12de-42ee-5f04-8b04-fedfce6ea0c0,a341c037-5f9f-5554-a6dc-4bf19b643bd8,,user,Synthetic creative task 95,Synthetic training example; not observed human data.,social,2025-02-05T14:00:00+00:00,20,2025-02-05T20:00:00+00:00,2,3,3,3,3.0,4.0,6.82,2.0,5,160,278,62.0,America/Denver,False,2025-02-04T13:00:00+00:00
40feb87f-d7f2-53ad-bb3b-88924618bb36,a65d7356-32ab-57a6-bb05-e99b25a4f227,,user,Synthetic social task 96,Synthetic training example; not observed human data.,chores,2025-02-06T02:00:00+00:00,20,2025-02-06T11:00:00+00:00,5,5,5,5,,5.0,6.81,2.0,0,0,247,,Europe/London,False,2025-02-05T22:00:00+00:00
4e3dc790-9e59-5c45-92e1-58aa965b65bd,52e067fa-bce9-5729-8e04-a185f102b79b,,user,Synthetic study task 97,Synthetic training example; not observed human data.,work,2025-02-06T11:00:00+00:00,30,2025-02-06T13:00:00+00:00,3,5,1,2,5.0,5.0,8.37,1.0,7,413,509,106.0,America/Denver,True,2025-02-04T08:00:00+00:00
d090df90-8f43-540b-959a-5bad009785a0,129e8dc8-9a26-59ad-ac1b-2d7cc70c7f85,,user,Synthetic work task 98,Synthetic training example; not observed human data.,chores,2025-02-06T17:00:00+00:00,75,2025-02-06T22:00:00+00:00,5,5,1,2,1.0,5.0,7.18,1.0,7,238,404,33.0,America/Denver,False,2025-02-06T02:00:00+00:00
38e25a72-dd30-515d-8600-6d1580cdaa86,a958afa2-7da1-5c63-83df-83a452bfa6c1,,user,Synthetic health task 99,Synthetic training example; not observed human data.,chores,2025-02-07T03:00:00+00:00,60,2025-02-07T09:00:00+00:00,1,5,2,2,5.0,3.0,6.56,5.0,6,132,422,87.0,America/Denver,False,2025-02-05T08:00:00+00:00
21c92ace-ddf0-5573-8115-28724d66d4c9,e71f35b5-19c3-5dd4-af5e-2504f4998805,,user,Synthetic chores task 100,Synthetic training example; not observed human data.,chores,2025-02-07T11:00:00+00:00,60,2025-02-07T18:00:00+00:00,5,4,4,5,3.0,2.0,7.05,2.0,3,204,281,110.0,America/Denver,True,2025-02-06T05:00:00+00:00
93722b68-a0f8-5e9d-866f-79b8aa92f483,32642b4e-b231-5e40-8264-576190ae7332,,user,Synthetic creative task 101,Synthetic training example; not observed human data.,social,2025-02-07T20:00:00+00:00,75,2025-02-08T04:00:00+00:00,4,2,3,4,2.0,5.0,8.56,1.0,4,276,449,48.0,Asia/Seoul,False,2025-02-06T18:00:00+00:00
c490e1ba-e17a-5679-86c3-edc0d64a29a3,0f4352eb-6df3-593f-900a-f893bdfa855a,,user,Synthetic social task 102,Synthetic training example; not observed human data.,creative,2025-02-08T07:00:00+00:00,45,2025-02-08T14:00:00+00:00,3,2,3,5,5.0,2.0,8.07,5.0,6,390,619,62.0,Europe/London,False,2025-02-05T17:00:00+00:00
7e1b6e56-4ab7-5b92-aa63-b77a2c1c3b25,f4743d2c-248c-5d4c-84ed-445ab21f715e,,user,Synthetic study task 103,Synthetic training example; not observed human data.,study,2025-02-08T17:00:00+00:00,60,2025-02-09T01:00:00+00:00,2,3,5,2,4.0,2.0,7.54,4.0,7,420,644,107.0,America/New_York,True,2025-02-06T16:00:00+00:00
e955da13-aefc-594a-8eb1-6600ec218bed,fa89e9cd-d097-5bf8-b64c-a3ea68392403,,user,Synthetic work task 104,Synthetic training example; not observed human data.,social,2025-02-09T02:00:00+00:00,20,2025-02-09T07:00:00+00:00,5,2,1,5,4.0,3.0,7.06,5.0,6,354,452,105.0,America/New_York,False,2025-02-07T13:00:00+00:00
380dcebe-70bc-52ee-a865-3cc23d4cd70d,ef12750e-38b8-5dcd-b320-67e31fe54bc4,,user,Synthetic health task 105,Synthetic training example; not observed human data.,chores,2025-02-09T10:00:00+00:00,30,2025-02-09T15:00:00+00:00,4,3,3,2,3.0,1.0,7.56,1.0,5,175,227,118.0,Asia/Seoul,False,2025-02-07T06:00:00+00:00
6eda663a-8774-552b-8a52-225022ded509,19ec7846-53f3-53cf-8b71-ad08221aa04e,,user,Synthetic chores task 106,Synthetic training example; not observed human data.,creative,2025-02-09T19:00:00+00:00,60,2025-02-10T02:00:00+00:00,1,2,2,2,3.0,4.0,6.93,1.0,2,114,329,21.0,America/Denver,True,2025-02-08T03:00:00+00:00
f93069ef-2929-5c27-9b83-3634c6178d2f,f3f8deee-c8d2-56e3-9610-36180b9d3936,,user,Synthetic creative task 107,Synthetic training example; not observed human data.,chores,2025-02-10T03:00:00+00:00,60,2025-02-10T12:00:00+00:00,2,3,3,2,4.0,3.0,8.47,3.0,1,29,144,99.0,Europe/London,False,2025-02-09T21:00:00+00:00
5509c15e-b611-5804-baee-b205efc04622,b9d51735-7bd6-5b87-aab2-0ece034003fb,,user,Synthetic social task 108,Synthetic training example; not observed human data.,creative,2025-02-10T14:00:00+00:00,75,2025-02-10T23:00:00+00:00,4,5,4,4,5.0,1.0,8.68,5.0,5,150,414,109.0,Asia/Seoul,False,2025-02-09T00:00:00+00:00
296f4cbb-8358-57e6-807f-3b1529305a9b,c50c5be2-238a-5b9b-8626-ded1762889e1,,user,Synthetic study task 109,Synthetic training example; not observed human data.,study,2025-02-10T22:00:00+00:00,120,2025-02-11T02:00:00+00:00,2,5,2,4,3.0,3.0,7.15,2.0,0,0,197,,America/New_York,True,2025-02-10T14:00:00+00:00
d7f270eb-17f3-5afc-b649-227bfbaa5699,d0cd7e3b-95b6-509b-90d1-0341e4e89bc4,,user,Synthetic work task 110,Synthetic training example; not observed human data.,study,2025-02-11T08:00:00+00:00,45,2025-02-11T13:00:00+00:00,2,2,1,3,3.0,5.0,9.7,3.0,1,36,254,115.0,Europe/London,False,2025-02-09T06:00:00+00:00
1d3bf035-cb9d-5e43-9591-41d35b267892,e6021cfa-aea9-5c0c-9134-dbd3e0388619,,user,Synthetic health task 111,Synthetic training example; not observed human data.,social,2025-02-11T16:00:00+00:00,120,2025-02-11T20:00:00+00:00,1,2,5,4,3.0,1.0,8.05,2.0,4,144,318,34.0,America/Denver,False,2025-02-11T13:00:00+00:00
65b9feab-f524-59a2-bbbb-71e7edfa05fe,ea34b572-d755-504d-9b93-e958dd4325a8,,user,Synthetic chores task 112,Synthetic training example; not observed human data.,study,2025-02-12T02:00:00+00:00,20,2025-02-12T06:00:00+00:00,2,2,1,5,1.0,2.0,6.78,4.0,6,378,462,66.0,America/New_York,True,2025-02-10T07:00:00+00:00
7204a21e-f1b1-5772-8957-5be90282daa7,86c4e7a5-9c0b-561d-95ff-5fa13358ef3d,,user,Synthetic creative task 113,Synthetic training example; not observed human data.,health,2025-02-12T10:00:00+00:00,90,2025-02-12T17:00:00+00:00,1,4,5,1,1.0,2.0,4.64,2.0,6,168,364,104.0,Europe/London,False,2025-02-09T16:00:00+00:00
6418502e-bec5-5679-87bf-a744881c0681,8540b559-3cc4-5c42-a148-b32c0e542f49,,user,Synthetic social task 114,Synthetic training example; not observed human data.,chores,2025-02-12T20:00:00+00:00,75,2025-02-13T03:00:00+00:00,3,5,2,1,4.0,4.0,5.76,2.0,3,81,267,78.0,America/New_York,False,2025-02-10T09:00:00+00:00
78d77a45-b6d2-5346-ba83-a68e870acc7c,43079c57-f179-576a-9d90-d4a0dba7f88d,,user,Synthetic study task 115,Synthetic training example; not observed human data.,social,2025-02-13T05:00:00+00:00,120,2025-02-13T08:00:00+00:00,1,2,4,2,,3.0,5.69,2.0,5,205,410,48.0,Europe/London,True,2025-02-10T17:00:00+00:00
f86d6ad4-026a-51e1-99b4-9d7c1cae6575,085ce621-8cfa-5e7e-844c-9f927d3ca9ca,,user,Synthetic work task 116,Synthetic training example; not observed human data.,chores,2025-02-13T14:00:00+00:00,60,2025-02-13T21:00:00+00:00,2,2,4,1,4.0,,8.18,5.0,5,180,282,74.0,America/New_York,False,2025-02-12T17:00:00+00:00
59c1ffa9-19cc-564b-8c27-9dee341652ee,1f5778a1-354e-5988-becd-adc9f7cbd869,,user,Synthetic health task 117,Synthetic training example; not observed human data.,study,2025-02-13T20:00:00+00:00,30,2025-02-14T03:00:00+00:00,5,4,3,4,4.0,4.0,,5.0,7,476,646,119.0,Asia/Seoul,False,2025-02-11T09:00:00+00:00
8896fed5-6acf-51a7-baec-8dba293aaeb2,7af52dc6-fcea-5393-b152-ecfd8cfde1a9,,user,Synthetic chores task 118,Synthetic training example; not observed human data.,creative,2025-02-14T06:00:00+00:00,60,2025-02-14T11:00:00+00:00,4,3,3,3,1.0,2.0,7.91,2.0,6,318,494,20.0,Europe/London,True,2025-02-11T12:00:00+00:00
e6245360-2de8-5a3a-8b92-df45dc77abcc,88293d32-f4fe-5672-aa66-85b0c3fe716c,,user,Synthetic creative task 119,Synthetic training example; not observed human data.,study,2025-02-14T17:00:00+00:00,30,2025-02-15T00:00:00+00:00,4,3,2,5,1.0,2.0,7.28,3.0,3,207,265,47.0,Europe/London,False,2025-02-13T06:00:00+00:00
f9b181c7-d44e-5f75-a7b6-634c4716c978,8bc6e328-fb8b-5a5c-a58a-14a8c2410e29,,user,Synthetic social task 120,Synthetic training example; not observed human data.,study,2025-02-14T23:00:00+00:00,45,2025-02-15T08:00:00+00:00,2,2,2,1,5.0,4.0,4.86,4.0,3,90,205,37.0,America/Denver,False,2025-02-14T00:00:00+00:00
1a4f6407-ee8d-5324-b4e8-0d132f3a3110,8810bba3-fe6f-5164-97ea-28fc1a5d3ce6,,user,Synthetic study task 121,Synthetic training example; not observed human data.,study,2025-02-15T10:00:00+00:00,60,2025-02-15T15:00:00+00:00,4,1,5,2,1.0,3.0,6.04,5.0,7,182,451,31.0,America/New_York,True,2025-02-13T23:00:00+00:00
e1cc8d09-2c43-55f5-9f51-55181416c19d,581ed008-7258-549b-ba24-c77ff274c4ea,,user,Synthetic work task 122,Synthetic training example; not observed human data.,work,2025-02-15T19:00:00+00:00,30,2025-02-15T21:00:00+00:00,5,2,2,5,1.0,2.0,7.97,1.0,6,168,213,56.0,Europe/London,False,2025-02-14T13:00:00+00:00
95c90ef6-b729-5edb-bf2d-805375bd23d9,14e46070-429e-5480-b565-72b274ed96c5,,user,Synthetic health task 123,Synthetic training example; not observed human data.,study,2025-02-16T03:00:00+00:00,30,2025-02-16T06:00:00+00:00,5,4,3,3,3.0,3.0,7.54,5.0,2,58,268,114.0,Europe/London,False,2025-02-14T08:00:00+00:00
c09832a7-4694-5a3f-b594-6f48ff109a0e,be58bfdf-03f4-5c3b-8db5-ad0d70fbb873,,user,Synthetic chores task 124,Synthetic training example; not observed human data.,creative,2025-02-16T14:00:00+00:00,45,2025-02-16T18:00:00+00:00,2,4,2,4,4.0,5.0,5.45,1.0,4,120,199,16.0,America/Denver,True,2025-02-13T19:00:00+00:00
1935938a-0037-53dd-8d24-78db981e143b,52077bac-eeba-5ecc-aeff-51ad3edf080b,,user,Synthetic creative task 125,Synthetic training example; not observed human data.,social,2025-02-16T22:00:00+00:00,60,2025-02-17T00:00:00+00:00,1,1,1,2,4.0,1.0,7.24,,7,378,604,102.0,Asia/Seoul,False,2025-02-14T15:00:00+00:00
0f9ba15b-b18b-562b-a51c-880a0c87d3c3,e02d4f01-1842-5a6a-a67c-42e207144343,,user,Synthetic social task 126,Synthetic training example; not observed human data.,social,2025-02-17T07:00:00+00:00,75,2025-02-17T15:00:00+00:00,4,3,3,2,5.0,3.0,6.67,3.0,7,350,582,27.0,Asia/Seoul,False,2025-02-14T23:00:00+00:00
9927b8b0-cb67-50e1-9bc5-67b9d2093b37,88c95f3e-e77d-580c-94db-aae0db1b55d7,,user,Synthetic study task 127,Synthetic training example; not observed human data.,work,2025-02-17T16:00:00+00:00,75,2025-02-18T01:00:00+00:00,1,3,2,2,3.0,2.0,6.83,4.0,3,60,287,16.0,America/New_York,True,2025-02-15T17:00:00+00:00
d34e70c7-5609-5bf1-a0cb-1f147b9367cb,de048897-3bb6-56d1-a408-b1afaa49290e,,user,Synthetic work task 128,Synthetic training example; not observed human data.,health,2025-02-18T01:00:00+00:00,60,2025-02-18T06:00:00+00:00,5,4,3,5,5.0,2.0,7.41,1.0,0,0,121,,Asia/Seoul,False,2025-02-16T21:00:00+00:00
2b79239e-da26-5ea1-a714-b6cb2319ffb0,0bc5c71e-e6d5-5fed-8e0d-571f85685b5f,,user,Synthetic health task 129,Synthetic training example; not observed human data.,chores,2025-02-18T10:00:00+00:00,60,2025-02-18T17:00:00+00:00,3,3,3,4,4.0,1.0,5.2,2.0,3,84,237,118.0,America/Denver,False,2025-02-18T05:00:00+00:00
5701640d-862c-5caa-8d56-2ee29c3e6bc4,88dcec12-9cb8-559e-93d3-cbb51dd78fbf,,user,Synthetic chores task 130,Synthetic training example; not observed human data.,social,2025-02-18T20:00:00+00:00,60,2025-02-19T00:00:00+00:00,3,4,2,3,5.0,2.0,6.22,1.0,6,276,523,85.0,Europe/London,True,2025-02-18T02:00:00+00:00
ef8e44d8-ea6c-5b53-a166-ca3b69736614,3ec27e4b-f5ed-59be-a1cb-116d3513f950,,user,Synthetic creative task 131,Synthetic training example; not observed human data.,work,2025-02-19T03:00:00+00:00,60,2025-02-19T12:00:00+00:00,5,3,2,4,5.0,2.0,6.82,3.0,7,448,699,83.0,Europe/London,False,2025-02-19T01:00:00+00:00
07136ca4-c919-5674-9715-f424086386be,ee227133-fc5b-54ac-b693-f80a5f3b46b2,,user,Synthetic social task 132,Synthetic training example; not observed human data.,chores,2025-02-19T14:00:00+00:00,45,2025-02-19T21:00:00+00:00,3,4,5,1,4.0,4.0,7.26,5.0,1,51,218,33.0,Asia/Seoul,False,2025-02-16T17:00:00+00:00
603d415d-108b-57d8-8f51-18481064f6ac,5547a1d0-f5a8-5c88-ac0a-936053d79379,,user,Synthetic study task 133,Synthetic training example; not observed human data.,study,2025-02-19T22:00:00+00:00,60,2025-02-20T05:00:00+00:00,5,4,3,5,2.0,4.0,8.34,1.0,5,250,384,111.0,Europe/London,True,2025-02-19T17:00:00+00:00
e55b1091-1ab0-534e-a741-ebe138912495,bb7fcb4f-13b1-5608-996a-3427e85e1a8d,,user,Synthetic work task 134,Synthetic training example; not observed human data.,study,2025-02-20T06:00:00+00:00,75,2025-02-20T11:00:00+00:00,5,3,2,5,,4.0,7.85,3.0,3,165,311,120.0,America/Denver,False,2025-02-18T14:00:00+00:00
d7460126-83bf-580a-b3ac-f7940c6cab75,a341c037-5f9f-5554-a6dc-4bf19b643bd8,,user,Synthetic health task 135,Synthetic training example; not observed human data.,work,2025-02-20T16:00:00+00:00,75,2025-02-21T00:00:00+00:00,2,5,5,2,1.0,4.0,9.02,3.0,0,0,272,,America/New_York,False,2025-02-20T01:00:00+00:00
1246dd75-8feb-59ee-b8ae-2d997ad2a4af,a65d7356-32ab-57a6-bb05-e99b25a4f227,,user,Synthetic chores task 136,Synthetic training example; not observed human data.,chores,2025-02-21T01:00:00+00:00,60,2025-02-21T08:00:00+00:00,5,4,4,4,4.0,3.0,8.03,3.0,4,88,245,37.0,Europe/London,True,2025-02-19T09:00:00+00:00
a98e1aae-ab49-5d1e-85a4-88ddda42ff89,52e067fa-bce9-5729-8e04-a185f102b79b,,user,Synthetic creative task 137,Synthetic training example; not observed human data.,social,2025-02-21T08:00:00+00:00,30,2025-02-21T11:00:00+00:00,2,2,3,5,1.0,1.0,8.64,3.0,0,0,189,,America/Denver,False,2025-02-19T11:00:00+00:00
0575127e-7e24-5768-baef-bdf85a98607f,129e8dc8-9a26-59ad-ac1b-2d7cc70c7f85,,user,Synthetic social task 138,Synthetic training example; not observed human data.,work,2025-02-21T20:00:00+00:00,45,2025-02-21T22:00:00+00:00,2,1,3,2,4.0,5.0,9.5,5.0,7,238,307,75.0,America/Denver,False,2025-02-21T07:00:00+00:00
2690888b-b8e5-5e6a-a83c-e539c56330b2,a958afa2-7da1-5c63-83df-83a452bfa6c1,,user,Synthetic study task 139,Synthetic training example; not observed human data.,creative,2025-02-22T02:00:00+00:00,45,2025-02-22T09:00:00+00:00,1,2,5,4,2.0,,5.39,5.0,0,0,145,,America/Denver,True,2025-02-21T13:00:00+00:00
bf72eb5f-45a9-5ea6-a031-6fac53bf6944,e71f35b5-19c3-5dd4-af5e-2504f4998805,,user,Synthetic work task 140,Synthetic training example; not observed human data.,health,2025-02-22T12:00:00+00:00,20,2025-02-22T20:00:00+00:00,4,2,2,5,3.0,2.0,4.74,2.0,0,0,238,,America/Denver,False,2025-02-22T02:00:00+00:00
2924d00a-05cc-5d95-a342-c1278289f32a,32642b4e-b231-5e40-8264-576190ae7332,,user,Synthetic health task 141,Synthetic training example; not observed human data.,work,2025-02-22T22:00:00+00:00,60,2025-02-23T01:00:00+00:00,5,3,4,3,3.0,3.0,8.83,3.0,2,70,330,115.0,Asia/Seoul,False,2025-02-22T10:00:00+00:00
f6b2b80a-1ad6-5a09-8a95-03316a39e395,0f4352eb-6df3-593f-900a-f893bdfa855a,,user,Synthetic chores task 142,Synthetic training example; not observed human data.,work,2025-02-23T07:00:00+00:00,20,2025-02-23T09:00:00+00:00,5,3,2,1,2.0,3.0,6.23,1.0,5,305,533,109.0,America/New_York,True,2025-02-21T11:00:00+00:00
e8001ca6-e1be-580d-8da6-39faaec3c89e,f4743d2c-248c-5d4c-84ed-445ab21f715e,,user,Synthetic creative task 143,Synthetic training example; not observed human data.,creative,2025-02-23T16:00:00+00:00,30,2025-02-23T18:00:00+00:00,4,2,2,4,2.0,4.0,7.45,5.0,1,38,77,19.0,Europe/London,False,2025-02-21T18:00:00+00:00
05420540-13a9-5f40-a6ca-5728d2de4a9c,fa89e9cd-d097-5bf8-b64c-a3ea68392403,,user,Synthetic social task 144,Synthetic training example; not observed human data.,work,2025-02-24T02:00:00+00:00,20,2025-02-24T10:00:00+00:00,4,4,1,2,5.0,3.0,8.13,2.0,2,118,376,23.0,America/Denver,False,2025-02-23T22:00:00+00:00
02b6e819-62db-54a9-bec0-db32872af59d,ef12750e-38b8-5dcd-b320-67e31fe54bc4,,user,Synthetic study task 145,Synthetic training example; not observed human data.,health,2025-02-24T08:00:00+00:00,120,2025-02-24T13:00:00+00:00,1,2,4,5,5.0,1.0,6.72,5.0,1,20,197,18.0,Asia/Seoul,True,2025-02-22T01:00:00+00:00
1366d6e9-5ef7-5b6f-b470-2dcda2ca31fc,19ec7846-53f3-53cf-8b71-ad08221aa04e,,user,Synthetic work task 146,Synthetic training example; not observed human data.,social,2025-02-24T18:00:00+00:00,20,2025-02-24T22:00:00+00:00,4,3,3,5,2.0,2.0,,4.0,0,0,190,,America/Denver,False,2025-02-23T22:00:00+00:00
dafb31fd-af94-5608-bdcd-46cc990d8881,f3f8deee-c8d2-56e3-9610-36180b9d3936,,user,Synthetic health task 147,Synthetic training example; not observed human data.,study,2025-02-25T04:00:00+00:00,75,2025-02-25T06:00:00+00:00,1,3,1,4,3.0,2.0,6.09,5.0,5,260,561,88.0,Asia/Seoul,False,2025-02-23T06:00:00+00:00
78df4337-1a1e-57b4-9b4d-7c79e665449a,b9d51735-7bd6-5b87-aab2-0ece034003fb,,user,Synthetic chores task 148,Synthetic training example; not observed human data.,study,2025-02-25T14:00:00+00:00,20,2025-02-25T18:00:00+00:00,1,2,3,1,1.0,1.0,6.74,5.0,6,360,601,15.0,Europe/London,True,2025-02-22T16:00:00+00:00
